INPUT_TABLE
Variable ID
LN3_MgdCarbon

region,LandAllocatorRoot,LandNode1,LandNode2,LandNode3,LandLeaf3,hist.veg.carbon.density,hist.soil.carbon.density,veg.carbon.density,soil.carbon.density,mature.age,min.veg.carbon.density,min.soil.carbon.density,GCAM_commodity,AEZ,Cdensity_LT,HarvestIndex,WaterContent,Root_Shoot,Yield
India,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,0.57,5,0.57,5,1,0,0,FodderGrass,AEZ03,Cropland,1,0.15,0.87,1.59242498565848
USA,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,0,5,0,5,1,0,0,FodderHerb,AEZ03,Cropland,1,0.74,0.18,0
Canada,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,0,5,0,5,1,0,0,FodderHerb,AEZ03,Cropland,1,0.74,0.18,0
Western Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,0,5,0,5,1,0,0,FodderHerb,AEZ03,Cropland,1,0.74,0.18,0
Japan,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,0,5,0,5,1,0,0,FodderHerb,AEZ03,Cropland,1,0.74,0.18,0
Australia_NZ,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,0,5,0,5,1,0,0,FodderHerb,AEZ03,Cropland,1,0.74,0.18,0
Former Soviet Union,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,0,5,0,5,1,0,0,FodderHerb,AEZ03,Cropland,1,0.74,0.18,0
China,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,0,5,0,5,1,0,0,FodderHerb,AEZ03,Cropland,1,0.74,0.18,0
Middle East,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,0.056,5,0.056,5,1,0,0,FodderHerb,AEZ03,Cropland,1,0.74,0.18,0.808035411389203
Africa,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,0.055,5,0.055,5,1,0,0,FodderHerb,AEZ03,Cropland,1,0.74,0.18,0.795169728461604
Latin America,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,0.333,5,0.333,5,1,0,0,FodderHerb,AEZ03,Cropland,1,0.74,0.18,4.82662480339221
Southeast Asia,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,0,5,0,5,1,0,0,FodderHerb,AEZ03,Cropland,1,0.74,0.18,0
Eastern Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,0,5,0,5,1,0,0,FodderHerb,AEZ03,Cropland,1,0.74,0.18,0
Korea,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,0,5,0,5,1,0,0,FodderHerb,AEZ03,Cropland,1,0.74,0.18,0
India,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,0,5,0,5,1,0,0,FodderHerb,AEZ03,Cropland,1,0.74,0.18,0
USA,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,0,5,0,5,1,0,0,MiscCrop,AEZ03,Cropland,0.704543426654155,0.7719088009117,0.148441552909107,0
Canada,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,0,5,0,5,1,0,0,MiscCrop,AEZ03,Cropland,0.48472073235306,0.376548973523003,0.118683667564618,0
Western Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,0,5,0,5,1,0,0,MiscCrop,AEZ03,Cropland,0.708929123847258,0.764344317165583,0.148717300986396,0
Japan,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,0,5,0,5,1,0,0,MiscCrop,AEZ03,Cropland,0.804136515787326,0.609102780528723,0.150689707618318,0
Australia_NZ,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,0.049,5,0.049,5,1,0,0,MiscCrop,AEZ03,Cropland,0.68922365128649,0.698520086764287,0.147816964905835,0.429430724947345
Former Soviet Union,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,0,5,0,5,1,0,0,MiscCrop,AEZ03,Cropland,0.720099523593688,0.675521625420575,0.145920531001912,0
China,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,0,5,0,5,1,0,0,MiscCrop,AEZ03,Cropland,0.828454760323202,0.537066636008314,0.15564063994086,0
Middle East,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,0.091,5,0.091,5,1,0,0,MiscCrop,AEZ03,Cropland,0.745258506091676,0.750920340302536,0.150343994389745,1.05733640982136
Africa,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,0.034,5,0.034,5,1,0,0,MiscCrop,AEZ03,Cropland,0.644178881839044,0.6333612830172,0.21683677129257,0.217249409609998
Latin America,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,0.045,5,0.045,5,1,0,0,MiscCrop,AEZ03,Cropland,0.681852337798772,0.695141364206882,0.209659428101986,0.366272235467141
Southeast Asia,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,0.134,5,0.134,5,1,0,0,MiscCrop,AEZ03,Cropland,0.68200590712892,0.561411122087332,0.204267048312597,0.769730149439279
Eastern Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,0,5,0,5,1,0,0,MiscCrop,AEZ03,Cropland,0.749493233606391,0.716161416167822,0.151005452707824,0
Korea,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,0,5,0,5,1,0,0,MiscCrop,AEZ03,Cropland,0.843359938573285,0.554757724211886,0.151424969657939,0
India,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,0.075,5,0.075,5,1,0,0,MiscCrop,AEZ03,Cropland,0.672096874351444,0.578157119172471,0.186556244961827,0.44675633193503
USA,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,0,5,0,5,1,0,0,OilCrop,AEZ03,Cropland,0.414948655536913,0.0806894026530379,0.146166806433753,0
Canada,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,0,5,0,5,1,0,0,OilCrop,AEZ03,Cropland,0.324536436516333,0.0296717086099454,0.14944615182701,0
Western Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,0,5,0,5,1,0,0,OilCrop,AEZ03,Cropland,0.459795200636211,0.298884163127276,0.139362202488612,0
Japan,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,0,5,0,5,1,0,0,OilCrop,AEZ03,Cropland,0.417746145917937,0.080533610813325,0.143081849958002,0
Australia_NZ,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,0.215,5,0.215,5,1,0,0,OilCrop,AEZ03,Cropland,0.310093173657377,0.018103832822645,0.145043741054839,0.263229852191069
Former Soviet Union,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,0,5,0,5,1,0,0,OilCrop,AEZ03,Cropland,0.287454597093799,0.0655547062942375,0.077460619724262,0
China,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,0,5,0,5,1,0,0,OilCrop,AEZ03,Cropland,0.370279137521693,0.0602047566847559,0.122195554490676,0
Middle East,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,0.093,5,0.093,5,1,0,0,OilCrop,AEZ03,Cropland,0.531790538760641,0.412241324536318,0.14031122568389,0.326969433341251
Africa,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,0.04,5,0.04,5,1,0,0,OilCrop,AEZ03,Cropland,0.429035656098083,0.185235560384859,0.0976137575317073,0.0851589287705732
Latin America,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,0.077,5,0.077,5,1,0,0,OilCrop,AEZ03,Cropland,0.413851067604097,0.0810719537844275,0.145523643014513,0.135145822058015
Southeast Asia,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,0.066,5,0.066,5,1,0,0,OilCrop,AEZ03,Cropland,0.357678289765635,0.0671516998289308,0.106884291927447,0.10112373381891
Eastern Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,0,5,0,5,1,0,0,OilCrop,AEZ03,Cropland,0.302642099368544,0.0521559832805688,0.104517258399484,0
Korea,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,0,5,0,5,1,0,0,OilCrop,AEZ03,Cropland,0.394171538120036,0.0704854156566901,0.147734097897385,0
India,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,0.089,5,0.089,5,1,0,0,OilCrop,AEZ03,Cropland,0.36571739702566,0.0587205208694867,0.120669662098501,0.137655749269826
USA,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OtherGrainAEZ03,0,5,0,5,1,0,0,OtherGrain,AEZ03,Cropland,0.465341833808672,0.115875832528055,0.239459472795259,0
Canada,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OtherGrainAEZ03,0,5,0,5,1,0,0,OtherGrain,AEZ03,Cropland,0.504293721019933,0.0957062789800274,0.48976750573875,0
Western Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OtherGrainAEZ03,0,5,0,5,1,0,0,OtherGrain,AEZ03,Cropland,0.500886200814563,0.0980856814959351,0.517186459299809,0
Japan,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OtherGrainAEZ03,0,5,0,5,1,0,0,OtherGrain,AEZ03,Cropland,0.500134625737748,0.0997845988147561,0.498357565963929,0
Australia_NZ,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OtherGrainAEZ03,0.082,5,0.082,5,1,0,0,OtherGrain,AEZ03,Cropland,0.493464603774494,0.101883484759616,0.424972094482306,0.140817285218612
Former Soviet Union,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OtherGrainAEZ03,0,5,0,5,1,0,0,OtherGrain,AEZ03,Cropland,0.501866200270928,0.0970437461740531,0.550149819838558,0
China,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OtherGrainAEZ03,0,5,0,5,1,0,0,OtherGrain,AEZ03,Cropland,0.474658974638188,0.106637261150659,0.339505618486782,0
Middle East,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OtherGrainAEZ03,0.089,5,0.089,5,1,0,0,OtherGrain,AEZ03,Cropland,0.492222867034669,0.103395894761237,0.445711498544894,0.150571948082328
Africa,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OtherGrainAEZ03,0.052,5,0.052,5,1,0,0,OtherGrain,AEZ03,Cropland,0.446381047898243,0.111372835734977,0.148940958263635,0.101390119046582
Latin America,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OtherGrainAEZ03,0.135,5,0.135,5,1,0,0,OtherGrain,AEZ03,Cropland,0.45685196824822,0.120552436662798,0.179656029506293,0.264961120736906
Southeast Asia,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OtherGrainAEZ03,0.11,5,0.11,5,1,0,0,OtherGrain,AEZ03,Cropland,0.45937096468341,0.10053884235034,0.243805206044075,0.200591669495228
Eastern Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OtherGrainAEZ03,0,5,0,5,1,0,0,OtherGrain,AEZ03,Cropland,0.502513005165556,0.0972092523710075,0.606914376607768,0
Korea,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OtherGrainAEZ03,0,5,0,5,1,0,0,OtherGrain,AEZ03,Cropland,0.497229146497199,0.0994483099383556,0.486716884477228,0
India,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OtherGrainAEZ03,0.071,5,0.071,5,1,0,0,OtherGrain,AEZ03,Cropland,0.449362467432442,0.111462137274131,0.145537272027249,0.139411816908472
USA,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,PalmFruitAEZ03,0,5,0,5,1,0,0,PalmFruit,AEZ03,Cropland,0.659999999831116,0.799999999795292,0.149999999961617,0
Canada,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,PalmFruitAEZ03,0,5,0,5,1,0,0,PalmFruit,AEZ03,Cropland,0,0,0,0
Western Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,PalmFruitAEZ03,0,5,0,5,1,0,0,PalmFruit,AEZ03,Cropland,0.659999999426087,0.799999999304348,0.149999999869565,0
Japan,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,PalmFruitAEZ03,0,5,0,5,1,0,0,PalmFruit,AEZ03,Cropland,0,0,0,0
Australia_NZ,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,PalmFruitAEZ03,0,5,0,5,1,0,0,PalmFruit,AEZ03,Cropland,0.659999999931606,0.799999999917098,0.149999999984456,0
Former Soviet Union,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,PalmFruitAEZ03,0,5,0,5,1,0,0,PalmFruit,AEZ03,Cropland,0,0,0,0
China,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,PalmFruitAEZ03,0,5,0,5,1,0,0,PalmFruit,AEZ03,Cropland,0.500916521414466,0.766152451364449,0.149999999999925,0
Middle East,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,PalmFruitAEZ03,0,5,0,5,1,0,0,PalmFruit,AEZ03,Cropland,0,0,0,0
Africa,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,PalmFruitAEZ03,0.114,5,0.114,5,1,0,0,PalmFruit,AEZ03,Cropland,0.240127152298296,0.710665351552793,0.149999999999992,0.36697180267666
Latin America,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,PalmFruitAEZ03,0.128,5,0.128,5,1,0,0,PalmFruit,AEZ03,Cropland,0.362750826979339,0.736755495101942,0.14999999999999,0.680196913162173
Southeast Asia,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,PalmFruitAEZ03,0.275,5,0.275,5,1,0,0,PalmFruit,AEZ03,Cropland,0.28596101933573,0.720417238156535,0.149999999999999,1.08742519773226
Eastern Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,PalmFruitAEZ03,0,5,0,5,1,0,0,PalmFruit,AEZ03,Cropland,0,0,0,0
Korea,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,PalmFruitAEZ03,0,5,0,5,1,0,0,PalmFruit,AEZ03,Cropland,0,0,0,0
India,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,PalmFruitAEZ03,0.06,5,0.06,5,1,0,0,PalmFruit,AEZ03,Cropland,0.659999999999925,0.799999999999909,0.149999999999983,0.766383550550071
USA,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,RiceAEZ03,0,5,0,5,1,0,0,Rice,AEZ03,Cropland,0.39999999999996,0.0899999999999911,0.459999999999955,0
Canada,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,RiceAEZ03,0,5,0,5,1,0,0,Rice,AEZ03,Cropland,0,0,0,0
Western Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,RiceAEZ03,0,5,0,5,1,0,0,Rice,AEZ03,Cropland,0.399999999999876,0.0899999999999721,0.459999999999858,0
Japan,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,RiceAEZ03,0,5,0,5,1,0,0,Rice,AEZ03,Cropland,0.399999999999965,0.0899999999999921,0.459999999999959,0
Australia_NZ,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,RiceAEZ03,0,5,0,5,1,0,0,Rice,AEZ03,Cropland,0.39999999999882,0.0899999999997344,0.459999999998643,0
Former Soviet Union,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,RiceAEZ03,0,5,0,5,1,0,0,Rice,AEZ03,Cropland,0.3999999999997,0.0899999999999324,0.459999999999655,0
China,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,RiceAEZ03,0,5,0,5,1,0,0,Rice,AEZ03,Cropland,0.399999999999998,0.0899999999999996,0.459999999999998,0
Middle East,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,RiceAEZ03,0,5,0,5,1,0,0,Rice,AEZ03,Cropland,0.399999999999869,0.0899999999999705,0.459999999999849,0
Africa,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,RiceAEZ03,0.108,5,0.108,5,1,0,0,Rice,AEZ03,Cropland,0.39999999999998,0.0899999999999956,0.459999999999977,0.144978813339933
Latin America,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,RiceAEZ03,0.249,5,0.249,5,1,0,0,Rice,AEZ03,Cropland,0.399999999999985,0.0899999999999966,0.459999999999982,0.332839575875133
Southeast Asia,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,RiceAEZ03,0.446,5,0.446,5,1,0,0,Rice,AEZ03,Cropland,0.399999999999998,0.0899999999999995,0.459999999999998,0.596665094882504
Eastern Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,RiceAEZ03,0,5,0,5,1,0,0,Rice,AEZ03,Cropland,0.399999999992911,0.089999999998405,0.459999999991848,0
Korea,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,RiceAEZ03,0,5,0,5,1,0,0,Rice,AEZ03,Cropland,0.399999999999938,0.089999999999986,0.459999999999929,0
India,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,RiceAEZ03,0.311,5,0.311,5,1,0,0,Rice,AEZ03,Cropland,0.399999999999997,0.0899999999999993,0.459999999999997,0.415899549389297
USA,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,Root_TuberAEZ03,0,5,0,5,1,0,0,Root_Tuber,AEZ03,Cropland,0.5011284538676,0.799984514719933,0.0728958914837863,0
Canada,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,Root_TuberAEZ03,0,5,0,5,1,0,0,Root_Tuber,AEZ03,Cropland,0.499999999999887,0.79999999999982,0.0699999999999842,0
Western Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,Root_TuberAEZ03,0,5,0,5,1,0,0,Root_Tuber,AEZ03,Cropland,0.500312755387474,0.79999586413485,0.0701844018998382,0
Japan,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,Root_TuberAEZ03,0,5,0,5,1,0,0,Root_Tuber,AEZ03,Cropland,0.516205439402374,0.799999999999804,0.0959695845514837,0
Australia_NZ,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,Root_TuberAEZ03,0,5,0,5,1,0,0,Root_Tuber,AEZ03,Cropland,0.501528562769943,0.798655014855389,0.0729267068029292,0
Former Soviet Union,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,Root_TuberAEZ03,0,5,0,5,1,0,0,Root_Tuber,AEZ03,Cropland,0.500018497762976,0.799999999999989,0.0700033632296322,0
China,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,Root_TuberAEZ03,0,5,0,5,1,0,0,Root_Tuber,AEZ03,Cropland,0.50951987102478,0.7596914580027,0.118972306567346,0
Middle East,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,Root_TuberAEZ03,0.267,5,0.267,5,1,0,0,Root_Tuber,AEZ03,Cropland,0.500227420287806,0.799999999999904,0.0702894960990345,2.77201087129982
Africa,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,Root_TuberAEZ03,0.25,5,0.25,5,1,0,0,Root_Tuber,AEZ03,Cropland,0.452689570650861,0.410699005194662,0.143086189681887,0.747737122287339
Latin America,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,Root_TuberAEZ03,0.446,5,0.446,5,1,0,0,Root_Tuber,AEZ03,Cropland,0.429716702903775,0.359349108493353,0.127789811206524,1.17904965258649
Southeast Asia,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,Root_TuberAEZ03,1.322,5,1.322,5,1,0,0,Root_Tuber,AEZ03,Cropland,0.429359864099861,0.3219638447572,0.134443808914239,3.28002780033542
Eastern Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,Root_TuberAEZ03,0,5,0,5,1,0,0,Root_Tuber,AEZ03,Cropland,0.499999999999973,0.799999999999958,0.0699999999999963,0
Korea,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,Root_TuberAEZ03,0,5,0,5,1,0,0,Root_Tuber,AEZ03,Cropland,0.50720275744577,0.79999999999932,0.0892073531897935,0
India,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,Root_TuberAEZ03,0.49,5,0.49,5,1,0,0,Root_Tuber,AEZ03,Cropland,0.477019601975948,0.664959445790647,0.0884712222047056,2.84653436082781
USA,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,SugarCropAEZ03,0,5,0,5,1,0,0,SugarCrop,AEZ03,Cropland,0.547704435685328,0.776147782157317,0.306912970262212,0
Canada,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,SugarCropAEZ03,0,5,0,5,1,0,0,SugarCrop,AEZ03,Cropland,0.399999999999342,0.849999999998602,0.429999999999293,0
Western Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,SugarCropAEZ03,0,5,0,5,1,0,0,SugarCrop,AEZ03,Cropland,0.400599485561324,0.84970025721933,0.429500428698891,0
Japan,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,SugarCropAEZ03,0,5,0,5,1,0,0,SugarCrop,AEZ03,Cropland,0.467257617728446,0.816371191135583,0.373951985226154,0
Australia_NZ,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,SugarCropAEZ03,0.958,5,0.958,5,1,0,0,SugarCrop,AEZ03,Cropland,0.699999999999982,0.699999999999982,0.179999999999995,8.42073302436404
Former Soviet Union,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,SugarCropAEZ03,0,5,0,5,1,0,0,SugarCrop,AEZ03,Cropland,0.399999999999991,0.84999999999998,0.42999999999999,0
China,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,SugarCropAEZ03,0,5,0,5,1,0,0,SugarCrop,AEZ03,Cropland,0.678608667876704,0.710695666061639,0.19782611010274,0
Middle East,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,SugarCropAEZ03,0,5,0,5,1,0,0,SugarCrop,AEZ03,Cropland,0.542932195996407,0.778533902001706,0.310889836669595,0
Africa,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,SugarCropAEZ03,0.767,5,0.767,5,1,0,0,SugarCrop,AEZ03,Cropland,0.679638656476859,0.71018067176156,0.196967786269277,6.67483248279619
Latin America,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,SugarCropAEZ03,0.832,5,0.832,5,1,0,0,SugarCrop,AEZ03,Cropland,0.69876909240739,0.700615453796303,0.181025756327174,7.30501510123216
Southeast Asia,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,SugarCropAEZ03,0.874,5,0.874,5,1,0,0,SugarCrop,AEZ03,Cropland,0.699792241266045,0.700103879366971,0.180173132278291,7.67932625503217
Eastern Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,SugarCropAEZ03,0,5,0,5,1,0,0,SugarCrop,AEZ03,Cropland,0.399999999999985,0.849999999999968,0.429999999999984,0
Korea,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,SugarCropAEZ03,0,5,0,5,1,0,0,SugarCrop,AEZ03,Cropland,0,0,0,0
India,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,SugarCropAEZ03,1.178,5,1.178,5,1,0,0,SugarCrop,AEZ03,Cropland,0.699999999999997,0.699999999999997,0.179999999999999,10.3550382302014
USA,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,WheatAEZ03,0,5,0,5,1,0,0,Wheat,AEZ03,Cropland,0.389999999999993,0.109999999999998,0.199999999999997,0
Canada,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,WheatAEZ03,0,5,0,5,1,0,0,Wheat,AEZ03,Cropland,0.389999999999985,0.109999999999996,0.199999999999992,0
Western Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,WheatAEZ03,0,5,0,5,1,0,0,Wheat,AEZ03,Cropland,0.389999999999997,0.109999999999999,0.199999999999998,0
Japan,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,WheatAEZ03,0,5,0,5,1,0,0,Wheat,AEZ03,Cropland,0.389999999999554,0.109999999999874,0.199999999999771,0
Australia_NZ,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,WheatAEZ03,0,5,0,5,1,0,0,Wheat,AEZ03,Cropland,0.389999999999985,0.109999999999996,0.199999999999992,0
