INPUT_TABLE
Variable ID
AgMAC

region,AgSupplySector,AgSupplySubsector,AgProductionTechnology,year,Non.CO2,name,tax,mac.reduction
Africa_Western,biomass,biomassAEZ09,biomassAEZ09,2005,N2O_AGR,N2O,120,0.3
Africa_Western,biomass,biomassAEZ10,biomassAEZ10,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Corn,CornAEZ01,CornAEZ01,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Corn,CornAEZ02,CornAEZ02,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Corn,CornAEZ03,CornAEZ03,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Corn,CornAEZ04,CornAEZ04,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Corn,CornAEZ05,CornAEZ05,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Corn,CornAEZ06,CornAEZ06,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Corn,CornAEZ07,CornAEZ07,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Corn,CornAEZ09,CornAEZ09,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Corn,CornAEZ10,CornAEZ10,2005,N2O_AGR,N2O,120,0.3
Africa_Western,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,2005,N2O_AGR,N2O,120,0.3
Africa_Western,FiberCrop,FiberCropAEZ02,FiberCropAEZ02,2005,N2O_AGR,N2O,120,0.3
Africa_Western,FiberCrop,FiberCropAEZ03,FiberCropAEZ03,2005,N2O_AGR,N2O,120,0.3
Africa_Western,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,2005,N2O_AGR,N2O,120,0.3
Africa_Western,FiberCrop,FiberCropAEZ05,FiberCropAEZ05,2005,N2O_AGR,N2O,120,0.3
Africa_Western,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,2005,N2O_AGR,N2O,120,0.3
Africa_Western,FiberCrop,FiberCropAEZ07,FiberCropAEZ07,2005,N2O_AGR,N2O,120,0.3
Africa_Western,FiberCrop,FiberCropAEZ09,FiberCropAEZ09,2005,N2O_AGR,N2O,120,0.3
Africa_Western,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,2005,N2O_AGR,N2O,120,0.3
Africa_Western,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,2005,N2O_AGR,N2O,120,0.3
Africa_Western,FodderGrass,FodderGrassAEZ02,FodderGrassAEZ02,2005,N2O_AGR,N2O,120,0.3
Africa_Western,FodderGrass,FodderGrassAEZ03,FodderGrassAEZ03,2005,N2O_AGR,N2O,120,0.3
Africa_Western,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,2005,N2O_AGR,N2O,120,0.3
Africa_Western,FodderGrass,FodderGrassAEZ05,FodderGrassAEZ05,2005,N2O_AGR,N2O,120,0.3
Africa_Western,FodderGrass,FodderGrassAEZ06,FodderGrassAEZ06,2005,N2O_AGR,N2O,120,0.3
Africa_Western,FodderGrass,FodderGrassAEZ07,FodderGrassAEZ07,2005,N2O_AGR,N2O,120,0.3
Africa_Western,FodderGrass,FodderGrassAEZ09,FodderGrassAEZ09,2005,N2O_AGR,N2O,120,0.3
Africa_Western,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,2005,N2O_AGR,N2O,120,0.3
Africa_Western,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,2005,N2O_AGR,N2O,120,0.3
Africa_Western,FodderHerb,FodderHerbAEZ02,FodderHerbAEZ02,2005,N2O_AGR,N2O,120,0.3
Africa_Western,FodderHerb,FodderHerbAEZ03,FodderHerbAEZ03,2005,N2O_AGR,N2O,120,0.3
Africa_Western,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,2005,N2O_AGR,N2O,120,0.3
Africa_Western,FodderHerb,FodderHerbAEZ05,FodderHerbAEZ05,2005,N2O_AGR,N2O,120,0.3
Africa_Western,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,2005,N2O_AGR,N2O,120,0.3
Africa_Western,FodderHerb,FodderHerbAEZ07,FodderHerbAEZ07,2005,N2O_AGR,N2O,120,0.3
Africa_Western,FodderHerb,FodderHerbAEZ09,FodderHerbAEZ09,2005,N2O_AGR,N2O,120,0.3
Africa_Western,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,2005,N2O_AGR,N2O,120,0.3
Africa_Western,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,2005,N2O_AGR,N2O,120,0.3
Africa_Western,MiscCrop,MiscCropAEZ02,MiscCropAEZ02,2005,N2O_AGR,N2O,120,0.3
Africa_Western,MiscCrop,MiscCropAEZ03,MiscCropAEZ03,2005,N2O_AGR,N2O,120,0.3
Africa_Western,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,2005,N2O_AGR,N2O,120,0.3
Africa_Western,MiscCrop,MiscCropAEZ05,MiscCropAEZ05,2005,N2O_AGR,N2O,120,0.3
Africa_Western,MiscCrop,MiscCropAEZ06,MiscCropAEZ06,2005,N2O_AGR,N2O,120,0.3
Africa_Western,MiscCrop,MiscCropAEZ07,MiscCropAEZ07,2005,N2O_AGR,N2O,120,0.3
Africa_Western,MiscCrop,MiscCropAEZ09,MiscCropAEZ09,2005,N2O_AGR,N2O,120,0.3
Africa_Western,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,2005,N2O_AGR,N2O,120,0.3
Africa_Western,OilCrop,OilCropAEZ01,OilCropAEZ01,2005,N2O_AGR,N2O,120,0.3
Africa_Western,OilCrop,OilCropAEZ02,OilCropAEZ02,2005,N2O_AGR,N2O,120,0.3
Africa_Western,OilCrop,OilCropAEZ03,OilCropAEZ03,2005,N2O_AGR,N2O,120,0.3
Africa_Western,OilCrop,OilCropAEZ04,OilCropAEZ04,2005,N2O_AGR,N2O,120,0.3
Africa_Western,OilCrop,OilCropAEZ05,OilCropAEZ05,2005,N2O_AGR,N2O,120,0.3
Africa_Western,OilCrop,OilCropAEZ06,OilCropAEZ06,2005,N2O_AGR,N2O,120,0.3
Africa_Western,OilCrop,OilCropAEZ07,OilCropAEZ07,2005,N2O_AGR,N2O,120,0.3
Africa_Western,OilCrop,OilCropAEZ09,OilCropAEZ09,2005,N2O_AGR,N2O,120,0.3
Africa_Western,OilCrop,OilCropAEZ10,OilCropAEZ10,2005,N2O_AGR,N2O,120,0.3
Africa_Western,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,2005,N2O_AGR,N2O,120,0.3
Africa_Western,OtherGrain,OtherGrainAEZ02,OtherGrainAEZ02,2005,N2O_AGR,N2O,120,0.3
Africa_Western,OtherGrain,OtherGrainAEZ03,OtherGrainAEZ03,2005,N2O_AGR,N2O,120,0.3
Africa_Western,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,2005,N2O_AGR,N2O,120,0.3
Africa_Western,OtherGrain,OtherGrainAEZ05,OtherGrainAEZ05,2005,N2O_AGR,N2O,120,0.3
Africa_Western,OtherGrain,OtherGrainAEZ06,OtherGrainAEZ06,2005,N2O_AGR,N2O,120,0.3
Africa_Western,OtherGrain,OtherGrainAEZ07,OtherGrainAEZ07,2005,N2O_AGR,N2O,120,0.3
Africa_Western,OtherGrain,OtherGrainAEZ09,OtherGrainAEZ09,2005,N2O_AGR,N2O,120,0.3
Africa_Western,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,2005,N2O_AGR,N2O,120,0.3
Africa_Western,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,2005,N2O_AGR,N2O,120,0.3
Africa_Western,PalmFruit,PalmFruitAEZ02,PalmFruitAEZ02,2005,N2O_AGR,N2O,120,0.3
Africa_Western,PalmFruit,PalmFruitAEZ03,PalmFruitAEZ03,2005,N2O_AGR,N2O,120,0.3
Africa_Western,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,2005,N2O_AGR,N2O,120,0.3
Africa_Western,PalmFruit,PalmFruitAEZ05,PalmFruitAEZ05,2005,N2O_AGR,N2O,120,0.3
Africa_Western,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,2005,N2O_AGR,N2O,120,0.3
Africa_Western,PalmFruit,PalmFruitAEZ07,PalmFruitAEZ07,2005,N2O_AGR,N2O,120,0.3
Africa_Western,PalmFruit,PalmFruitAEZ09,PalmFruitAEZ09,2005,N2O_AGR,N2O,120,0.3
Africa_Western,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Rice,RiceAEZ01,RiceAEZ01,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Rice,RiceAEZ02,RiceAEZ02,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Rice,RiceAEZ03,RiceAEZ03,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Rice,RiceAEZ04,RiceAEZ04,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Rice,RiceAEZ05,RiceAEZ05,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Rice,RiceAEZ06,RiceAEZ06,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Rice,RiceAEZ07,RiceAEZ07,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Rice,RiceAEZ09,RiceAEZ09,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Rice,RiceAEZ10,RiceAEZ10,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Root_Tuber,Root_TuberAEZ02,Root_TuberAEZ02,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Root_Tuber,Root_TuberAEZ03,Root_TuberAEZ03,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Root_Tuber,Root_TuberAEZ05,Root_TuberAEZ05,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Root_Tuber,Root_TuberAEZ07,Root_TuberAEZ07,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,2005,N2O_AGR,N2O,120,0.3
Africa_Western,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,2005,N2O_AGR,N2O,120,0.3
Africa_Western,SugarCrop,SugarCropAEZ02,SugarCropAEZ02,2005,N2O_AGR,N2O,120,0.3
Africa_Western,SugarCrop,SugarCropAEZ03,SugarCropAEZ03,2005,N2O_AGR,N2O,120,0.3
Africa_Western,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,2005,N2O_AGR,N2O,120,0.3
Africa_Western,SugarCrop,SugarCropAEZ05,SugarCropAEZ05,2005,N2O_AGR,N2O,120,0.3
Africa_Western,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,2005,N2O_AGR,N2O,120,0.3
Africa_Western,SugarCrop,SugarCropAEZ07,SugarCropAEZ07,2005,N2O_AGR,N2O,120,0.3
Africa_Western,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,2005,N2O_AGR,N2O,120,0.3
Africa_Western,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Wheat,WheatAEZ01,WheatAEZ01,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Wheat,WheatAEZ02,WheatAEZ02,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Wheat,WheatAEZ03,WheatAEZ03,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Wheat,WheatAEZ04,WheatAEZ04,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Wheat,WheatAEZ05,WheatAEZ05,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Wheat,WheatAEZ06,WheatAEZ06,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Wheat,WheatAEZ07,WheatAEZ07,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Wheat,WheatAEZ09,WheatAEZ09,2005,N2O_AGR,N2O,120,0.3
Africa_Western,Wheat,WheatAEZ10,WheatAEZ10,2005,N2O_AGR,N2O,120,0.3
Argentina,biomass,biomassAEZ07,biomassAEZ07,2005,N2O_AGR,N2O,120,0.25
Argentina,biomass,biomassAEZ08,biomassAEZ08,2005,N2O_AGR,N2O,120,0.25
Argentina,biomass,biomassAEZ09,biomassAEZ09,2005,N2O_AGR,N2O,120,0.25
Argentina,biomass,biomassAEZ10,biomassAEZ10,2005,N2O_AGR,N2O,120,0.25
Argentina,biomass,biomassAEZ11,biomassAEZ11,2005,N2O_AGR,N2O,120,0.25
Argentina,biomass,biomassAEZ12,biomassAEZ12,2005,N2O_AGR,N2O,120,0.25
Argentina,biomass,biomassAEZ13,biomassAEZ13,2005,N2O_AGR,N2O,120,0.25
Argentina,biomass,biomassAEZ14,biomassAEZ14,2005,N2O_AGR,N2O,120,0.25
Argentina,biomass,biomassAEZ15,biomassAEZ15,2005,N2O_AGR,N2O,120,0.25
Argentina,biomass,biomassAEZ16,biomassAEZ16,2005,N2O_AGR,N2O,120,0.25
Argentina,Corn,CornAEZ07,CornAEZ07,2005,N2O_AGR,N2O,120,0.25
Argentina,Corn,CornAEZ08,CornAEZ08,2005,N2O_AGR,N2O,120,0.25
Argentina,Corn,CornAEZ09,CornAEZ09,2005,N2O_AGR,N2O,120,0.25
Argentina,Corn,CornAEZ10,CornAEZ10,2005,N2O_AGR,N2O,120,0.25
Argentina,Corn,CornAEZ11,CornAEZ11,2005,N2O_AGR,N2O,120,0.25
Argentina,Corn,CornAEZ12,CornAEZ12,2005,N2O_AGR,N2O,120,0.25
Argentina,Corn,CornAEZ13,CornAEZ13,2005,N2O_AGR,N2O,120,0.25
Argentina,Corn,CornAEZ14,CornAEZ14,2005,N2O_AGR,N2O,120,0.25
Argentina,Corn,CornAEZ15,CornAEZ15,2005,N2O_AGR,N2O,120,0.25
Argentina,Corn,CornAEZ16,CornAEZ16,2005,N2O_AGR,N2O,120,0.25
Argentina,FiberCrop,FiberCropAEZ07,FiberCropAEZ07,2005,N2O_AGR,N2O,120,0.25
Argentina,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,2005,N2O_AGR,N2O,120,0.25
Argentina,FiberCrop,FiberCropAEZ09,FiberCropAEZ09,2005,N2O_AGR,N2O,120,0.25
Argentina,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,2005,N2O_AGR,N2O,120,0.25
Argentina,FiberCrop,FiberCropAEZ11,FiberCropAEZ11,2005,N2O_AGR,N2O,120,0.25
Argentina,FiberCrop,FiberCropAEZ12,FiberCropAEZ12,2005,N2O_AGR,N2O,120,0.25
Argentina,FiberCrop,FiberCropAEZ13,FiberCropAEZ13,2005,N2O_AGR,N2O,120,0.25
Argentina,FiberCrop,FiberCropAEZ14,FiberCropAEZ14,2005,N2O_AGR,N2O,120,0.25
Argentina,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2005,N2O_AGR,N2O,120,0.25
Argentina,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,2005,N2O_AGR,N2O,120,0.25
Argentina,FodderGrass,FodderGrassAEZ07,FodderGrassAEZ07,2005,N2O_AGR,N2O,120,0.25
Argentina,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,2005,N2O_AGR,N2O,120,0.25
Argentina,FodderGrass,FodderGrassAEZ09,FodderGrassAEZ09,2005,N2O_AGR,N2O,120,0.25
Argentina,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,2005,N2O_AGR,N2O,120,0.25
Argentina,FodderGrass,FodderGrassAEZ11,FodderGrassAEZ11,2005,N2O_AGR,N2O,120,0.25
Argentina,FodderGrass,FodderGrassAEZ12,FodderGrassAEZ12,2005,N2O_AGR,N2O,120,0.25
Argentina,FodderGrass,FodderGrassAEZ13,FodderGrassAEZ13,2005,N2O_AGR,N2O,120,0.25
Argentina,FodderGrass,FodderGrassAEZ14,FodderGrassAEZ14,2005,N2O_AGR,N2O,120,0.25
Argentina,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2005,N2O_AGR,N2O,120,0.25
Argentina,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,2005,N2O_AGR,N2O,120,0.25
Argentina,FodderHerb,FodderHerbAEZ07,FodderHerbAEZ07,2005,N2O_AGR,N2O,120,0.25
Argentina,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,2005,N2O_AGR,N2O,120,0.25
Argentina,FodderHerb,FodderHerbAEZ09,FodderHerbAEZ09,2005,N2O_AGR,N2O,120,0.25
Argentina,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,2005,N2O_AGR,N2O,120,0.25
Argentina,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,2005,N2O_AGR,N2O,120,0.25
Argentina,FodderHerb,FodderHerbAEZ12,FodderHerbAEZ12,2005,N2O_AGR,N2O,120,0.25
Argentina,FodderHerb,FodderHerbAEZ13,FodderHerbAEZ13,2005,N2O_AGR,N2O,120,0.25
Argentina,FodderHerb,FodderHerbAEZ14,FodderHerbAEZ14,2005,N2O_AGR,N2O,120,0.25
Argentina,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2005,N2O_AGR,N2O,120,0.25
Argentina,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,2005,N2O_AGR,N2O,120,0.25
Argentina,MiscCrop,MiscCropAEZ07,MiscCropAEZ07,2005,N2O_AGR,N2O,120,0.25
Argentina,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,2005,N2O_AGR,N2O,120,0.25
Argentina,MiscCrop,MiscCropAEZ09,MiscCropAEZ09,2005,N2O_AGR,N2O,120,0.25
Argentina,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,2005,N2O_AGR,N2O,120,0.25
Argentina,MiscCrop,MiscCropAEZ11,MiscCropAEZ11,2005,N2O_AGR,N2O,120,0.25
Argentina,MiscCrop,MiscCropAEZ12,MiscCropAEZ12,2005,N2O_AGR,N2O,120,0.25
Argentina,MiscCrop,MiscCropAEZ13,MiscCropAEZ13,2005,N2O_AGR,N2O,120,0.25
Argentina,MiscCrop,MiscCropAEZ14,MiscCropAEZ14,2005,N2O_AGR,N2O,120,0.25
Argentina,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2005,N2O_AGR,N2O,120,0.25
Argentina,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,2005,N2O_AGR,N2O,120,0.25
Argentina,OilCrop,OilCropAEZ07,OilCropAEZ07,2005,N2O_AGR,N2O,120,0.25
Argentina,OilCrop,OilCropAEZ08,OilCropAEZ08,2005,N2O_AGR,N2O,120,0.25
Argentina,OilCrop,OilCropAEZ09,OilCropAEZ09,2005,N2O_AGR,N2O,120,0.25
Argentina,OilCrop,OilCropAEZ10,OilCropAEZ10,2005,N2O_AGR,N2O,120,0.25
Argentina,OilCrop,OilCropAEZ11,OilCropAEZ11,2005,N2O_AGR,N2O,120,0.25
Argentina,OilCrop,OilCropAEZ12,OilCropAEZ12,2005,N2O_AGR,N2O,120,0.25
Argentina,OilCrop,OilCropAEZ13,OilCropAEZ13,2005,N2O_AGR,N2O,120,0.25
Argentina,OilCrop,OilCropAEZ14,OilCropAEZ14,2005,N2O_AGR,N2O,120,0.25
Argentina,OilCrop,OilCropAEZ15,OilCropAEZ15,2005,N2O_AGR,N2O,120,0.25
Argentina,OilCrop,OilCropAEZ16,OilCropAEZ16,2005,N2O_AGR,N2O,120,0.25
Argentina,OtherGrain,OtherGrainAEZ07,OtherGrainAEZ07,2005,N2O_AGR,N2O,120,0.25
Argentina,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,2005,N2O_AGR,N2O,120,0.25
Argentina,OtherGrain,OtherGrainAEZ09,OtherGrainAEZ09,2005,N2O_AGR,N2O,120,0.25
Argentina,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,2005,N2O_AGR,N2O,120,0.25
Argentina,OtherGrain,OtherGrainAEZ11,OtherGrainAEZ11,2005,N2O_AGR,N2O,120,0.25
Argentina,OtherGrain,OtherGrainAEZ12,OtherGrainAEZ12,2005,N2O_AGR,N2O,120,0.25
Argentina,OtherGrain,OtherGrainAEZ13,OtherGrainAEZ13,2005,N2O_AGR,N2O,120,0.25
Argentina,OtherGrain,OtherGrainAEZ14,OtherGrainAEZ14,2005,N2O_AGR,N2O,120,0.25
Argentina,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2005,N2O_AGR,N2O,120,0.25
Argentina,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,2005,N2O_AGR,N2O,120,0.25
Argentina,PalmFruit,PalmFruitAEZ07,PalmFruitAEZ07,2005,N2O_AGR,N2O,120,0.25
Argentina,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,2005,N2O_AGR,N2O,120,0.25
Argentina,PalmFruit,PalmFruitAEZ09,PalmFruitAEZ09,2005,N2O_AGR,N2O,120,0.25
Argentina,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,2005,N2O_AGR,N2O,120,0.25
Argentina,PalmFruit,PalmFruitAEZ11,PalmFruitAEZ11,2005,N2O_AGR,N2O,120,0.25
Argentina,PalmFruit,PalmFruitAEZ12,PalmFruitAEZ12,2005,N2O_AGR,N2O,120,0.25
Argentina,PalmFruit,PalmFruitAEZ13,PalmFruitAEZ13,2005,N2O_AGR,N2O,120,0.25
Argentina,PalmFruit,PalmFruitAEZ14,PalmFruitAEZ14,2005,N2O_AGR,N2O,120,0.25
Argentina,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2005,N2O_AGR,N2O,120,0.25
Argentina,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,2005,N2O_AGR,N2O,120,0.25
Argentina,Rice,RiceAEZ07,RiceAEZ07,2005,N2O_AGR,N2O,120,0.25
Argentina,Rice,RiceAEZ08,RiceAEZ08,2005,N2O_AGR,N2O,120,0.25
Argentina,Rice,RiceAEZ09,RiceAEZ09,2005,N2O_AGR,N2O,120,0.25
Argentina,Rice,RiceAEZ10,RiceAEZ10,2005,N2O_AGR,N2O,120,0.25
Argentina,Rice,RiceAEZ11,RiceAEZ11,2005,N2O_AGR,N2O,120,0.25
Argentina,Rice,RiceAEZ12,RiceAEZ12,2005,N2O_AGR,N2O,120,0.25
Argentina,Rice,RiceAEZ13,RiceAEZ13,2005,N2O_AGR,N2O,120,0.25
Argentina,Rice,RiceAEZ14,RiceAEZ14,2005,N2O_AGR,N2O,120,0.25
Argentina,Rice,RiceAEZ15,RiceAEZ15,2005,N2O_AGR,N2O,120,0.25
Argentina,Rice,RiceAEZ16,RiceAEZ16,2005,N2O_AGR,N2O,120,0.25
Argentina,Root_Tuber,Root_TuberAEZ07,Root_TuberAEZ07,2005,N2O_AGR,N2O,120,0.25
Argentina,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,2005,N2O_AGR,N2O,120,0.25
Argentina,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,2005,N2O_AGR,N2O,120,0.25
Argentina,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,2005,N2O_AGR,N2O,120,0.25
Argentina,Root_Tuber,Root_TuberAEZ11,Root_TuberAEZ11,2005,N2O_AGR,N2O,120,0.25
Argentina,Root_Tuber,Root_TuberAEZ12,Root_TuberAEZ12,2005,N2O_AGR,N2O,120,0.25
Argentina,Root_Tuber,Root_TuberAEZ13,Root_TuberAEZ13,2005,N2O_AGR,N2O,120,0.25
Argentina,Root_Tuber,Root_TuberAEZ14,Root_TuberAEZ14,2005,N2O_AGR,N2O,120,0.25
Argentina,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2005,N2O_AGR,N2O,120,0.25
Argentina,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,2005,N2O_AGR,N2O,120,0.25
Argentina,SugarCrop,SugarCropAEZ07,SugarCropAEZ07,2005,N2O_AGR,N2O,120,0.25
Argentina,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,2005,N2O_AGR,N2O,120,0.25
Argentina,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,2005,N2O_AGR,N2O,120,0.25
Argentina,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,2005,N2O_AGR,N2O,120,0.25
Argentina,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,2005,N2O_AGR,N2O,120,0.25
Argentina,SugarCrop,SugarCropAEZ12,SugarCropAEZ12,2005,N2O_AGR,N2O,120,0.25
Argentina,SugarCrop,SugarCropAEZ13,SugarCropAEZ13,2005,N2O_AGR,N2O,120,0.25
Argentina,SugarCrop,SugarCropAEZ14,SugarCropAEZ14,2005,N2O_AGR,N2O,120,0.25
Argentina,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2005,N2O_AGR,N2O,120,0.25
Argentina,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,2005,N2O_AGR,N2O,120,0.25
Argentina,Wheat,WheatAEZ07,WheatAEZ07,2005,N2O_AGR,N2O,120,0.25
Argentina,Wheat,WheatAEZ08,WheatAEZ08,2005,N2O_AGR,N2O,120,0.25
Argentina,Wheat,WheatAEZ09,WheatAEZ09,2005,N2O_AGR,N2O,120,0.25
Argentina,Wheat,WheatAEZ10,WheatAEZ10,2005,N2O_AGR,N2O,120,0.25
Argentina,Wheat,WheatAEZ11,WheatAEZ11,2005,N2O_AGR,N2O,120,0.25
Argentina,Wheat,WheatAEZ12,WheatAEZ12,2005,N2O_AGR,N2O,120,0.25
Argentina,Wheat,WheatAEZ13,WheatAEZ13,2005,N2O_AGR,N2O,120,0.25
Argentina,Wheat,WheatAEZ14,WheatAEZ14,2005,N2O_AGR,N2O,120,0.25
Argentina,Wheat,WheatAEZ15,WheatAEZ15,2005,N2O_AGR,N2O,120,0.25
Argentina,Wheat,WheatAEZ16,WheatAEZ16,2005,N2O_AGR,N2O,120,0.25
Australia_NZ,biomass,biomassAEZ01,biomassAEZ01,2005,N2O_AGR,N2O,120,0.38
Australia_NZ,biomass,biomassAEZ02,biomassAEZ02,2005,N2O_AGR,N2O,120,0.38
Australia_NZ,biomass,biomassAEZ03,biomassAEZ03,2005,N2O_AGR,N2O,120,0.38
Australia_NZ,biomass,biomassAEZ04,biomassAEZ04,2005,N2O_AGR,N2O,120,0.38
Australia_NZ,biomass,biomassAEZ05,biomassAEZ05,2005,N2O_AGR,N2O,120,0.38
Australia_NZ,biomass,biomassAEZ06,biomassAEZ06,2005,N2O_AGR,N2O,120,0.38
Australia_NZ,biomass,biomassAEZ07,biomassAEZ07,2005,N2O_AGR,N2O,120,0.38
Australia_NZ,biomass,biomassAEZ08,biomassAEZ08,2005,N2O_AGR,N2O,120,0.38
Australia_NZ,biomass,biomassAEZ09,biomassAEZ09,2005,N2O_AGR,N2O,120,0.38
Australia_NZ,biomass,biomassAEZ10,biomassAEZ10,2005,N2O_AGR,N2O,120,0.38
Australia_NZ,biomass,biomassAEZ11,biomassAEZ11,2005,N2O_AGR,N2O,120,0.38
Australia_NZ,biomass,biomassAEZ12,biomassAEZ12,2005,N2O_AGR,N2O,120,0.38
Australia_NZ,biomass,biomassAEZ15,biomassAEZ15,2005,N2O_AGR,N2O,120,0.38
Australia_NZ,biomass,biomassAEZ16,biomassAEZ16,2005,N2O_AGR,N2O,120,0.38
Australia_NZ,biomass,biomassAEZ17,biomassAEZ17,2005,N2O_AGR,N2O,120,0.38
Australia_NZ,Corn,CornAEZ01,CornAEZ01,2005,N2O_AGR,N2O,120,0.38
